,School Year,Building Code,DBN,Location Name,Location Code,Major N,Oth N,NoCrim N,Prop N,Vio N,TotalCrimes
5294,2015-16,M834,02M400,High School for Environmental Studies,M400,,,,,,0.0
5295,2015-16,M834,02M544,Independence High School,M544,,,,,,0.0
5296,2015-16,M834,79M973,Restart Academy,M973,,,,,,0.0
5297,2015-16,M834,,444 WEST 56 STREET CONSOLIDATED LOCATION,,0.0,6.0,13.0,1.0,3.0,23.0
5298,2015-16,M837,03M479,Beacon High School,M479,0.0,0.0,0.0,0.0,0.0,0.0
5299,2015-16,M840,02M150,P.S. 150,M150,0.0,0.0,0.0,0.0,0.0,0.0
5300,2015-16,M841,75M811,P.S. M811 - Mickey Mantle School,M811,0.0,1.0,1.0,1.0,0.0,3.0
5301,2015-16,M855,02M416,Eleanor Roosevelt High School,M416,0.0,1.0,2.0,0.0,1.0,4.0
5302,2015-16,M860,02M343,The Peck Slip School,M343,0.0,0.0,1.0,0.0,0.0,1.0
5303,2015-16,M873,02M439,Manhattan Village Academy,M439,0.0,0.0,0.0,0.0,0.0,0.0
5304,2015-16,M874,02M411,Baruch College Campus High School,M411,0.0,0.0,1.0,0.0,0.0,1.0
5305,2015-16,M876,06M552,Gregorio Luperon High School for Science and Mathe,M552,0.0,1.0,0.0,1.0,0.0,2.0
5306,2015-16,M877,02M551,Urban Assembly New York Harbor School,M551,0.0,0.0,3.0,0.0,0.0,3.0
5307,2015-16,M883,02M429,Legacy School for Integrated Studies,M429,,,,,,0.0
5308,2015-16,M883,02M534,Harvest Collegiate High School,M534,,,,,,0.0
5309,2015-16,M883,,34 WEST  14 STREET CONSOLIDATED LOCATION,,0.0,1.0,2.0,1.0,0.0,4.0
5310,2015-16,M894,02M425,Leadership and Public Service High School,M425,0.0,4.0,9.0,1.0,2.0,16.0
5311,2015-16,M895,04M610,Young Women's Leadership School,M610,0.0,1.0,0.0,1.0,0.0,2.0
5312,2015-16,M896,02M531,Repertory Company High School for Theatre Arts,M531,0.0,0.0,0.0,0.0,0.0,0.0
5313,2015-16,M898,06M018,P.S. 018 Park Terrace,M018,0.0,0.0,1.0,0.0,0.0,1.0
5314,2015-16,M905,02M442,"Ballet Tech, NYC Public School for Dance",M442,0.0,0.0,0.0,0.0,0.0,0.0
5315,2015-16,M911,05M285,Harlem Renaissance High School,M285,0.0,1.0,2.0,1.0,0.0,4.0
5316,2015-16,M916,05M517,Teachers College Community School,M517,0.0,0.0,1.0,0.0,0.0,1.0
5317,2015-16,M918,06M278,Paula Hedbavny School,M278,0.0,1.0,0.0,0.0,0.0,1.0
5318,2015-16,M920,02M570,Satellite Academy High School,M570,0.0,0.0,1.0,0.0,0.0,1.0
5319,2015-16,M933,02M933,City Knoll Middle School,M339,0.0,0.0,0.0,0.0,0.0,0.0
5320,2015-16,M970,05M670,Thurgood Marshall Academy for Learning and Social,M670,1.0,2.0,4.0,3.0,0.0,10.0
5321,2015-16,M971,02M397,SPRUCE STREET SCHOOL,M397,0.0,0.0,0.0,0.0,0.0,0.0
5322,2015-16,MANN,84M353,NEW HEIGHTS ACADEMY CHARTER SCHOOL(MN),M353,0.0,0.0,1.0,0.0,0.0,1.0
5323,2015-16,Q002,30Q002,P.S. 002 Alfred Zimberg,Q002,0.0,0.0,0.0,0.0,0.0,0.0
5324,2015-16,Q003,28Q303,The Academy for Excellence through the Arts,Q303,0.0,0.0,0.0,0.0,0.0,0.0
5325,2015-16,Q005,24Q005,I.S. 5 - The Walter Crowley Intermediate School,Q005,0.0,3.0,2.0,2.0,1.0,8.0
5326,2015-16,Q007,24Q007,P.S. 007 Louis F. Simeone,Q007,0.0,0.0,1.0,0.0,0.0,1.0
5327,2015-16,Q008,28Q008,J.H.S. 008 Richard S. Grossley,Q008,,,,,,0.0
5328,2015-16,Q008,28Q284,York Early College Academy,Q284,,,,,,0.0
5329,2015-16,Q008,28Q287,The Emerson School,Q287,,,,,,0.0
5330,2015-16,Q008,,108-35 167 STREET CONSOLIDATED LOCATION,,0.0,5.0,7.0,4.0,0.0,16.0
5331,2015-16,Q009,75Q009,P.S. 009,Q009,0.0,1.0,0.0,0.0,1.0,2.0
5332,2015-16,Q010,30Q010,I.S. 010 Horace Greeley,Q010,0.0,2.0,2.0,1.0,1.0,6.0
5333,2015-16,Q011,30Q011,P.S. 011 Kathryn Phelan,Q011,1.0,1.0,2.0,2.0,0.0,6.0
5334,2015-16,Q012,24Q012,P.S. 012 James B. Colgate,Q012,0.0,1.0,0.0,1.0,0.0,2.0
5335,2015-16,Q013,24Q013,P.S. 013 Clement C. Moore,Q013,0.0,0.0,0.0,0.0,0.0,0.0
5336,2015-16,Q014,24Q014,P.S. 014 Fairview,Q014,0.0,0.0,0.0,0.0,0.0,0.0
5337,2015-16,Q015,29Q015,P.S. 015 Jackie Robinson,Q015,0.0,0.0,0.0,0.0,0.0,0.0
5338,2015-16,Q017,30Q017,P.S. 017 Henry David Thoreau,Q017,,,,,,0.0
5339,2015-16,Q017,30Q300,The 30th Avenue School (G&T Citywide),Q300,,,,,,0.0
5340,2015-16,Q017,,28-37 29 STREET CONSOLIDATED LOCATION,,0.0,1.0,0.0,1.0,0.0,2.0
5341,2015-16,Q018,26Q018,P.S. 018 Winchester,Q018,0.0,0.0,2.0,0.0,0.0,2.0
5342,2015-16,Q019,24Q019,P.S. 019 Marino Jeantet,Q019,0.0,0.0,0.0,0.0,0.0,0.0
5343,2015-16,Q020,25Q020,P.S. 020 John Bowne,Q020,0.0,1.0,0.0,0.0,1.0,2.0
5344,2015-16,Q021,25Q021,P.S. 021 Edward Hart,Q021,0.0,0.0,2.0,0.0,0.0,2.0
5345,2015-16,Q022,25Q022,P.S. 022 Thomas Jefferson,Q022,1.0,0.0,0.0,0.0,1.0,2.0
5346,2015-16,Q023,25Q540,Queens Academy High School,Q540,0.0,0.0,1.0,0.0,0.0,1.0
5347,2015-16,Q024,25Q024,P.S. 024 Andrew Jackson,Q024,0.0,0.0,2.0,0.0,0.0,2.0
5348,2015-16,Q025,25Q025,I.S. 025 Adrien Block,Q025,,,,,,0.0
5349,2015-16,Q025,25Q285,World Journalism Preparatory: A College Board Scho,Q285,,,,,,0.0
5350,2015-16,Q025,,34-65 192 STREET CONSOLIDATED LOCATION,,0.0,1.0,6.0,1.0,0.0,8.0
5351,2015-16,Q026,26Q026,P.S. 026 Rufus King,Q026,0.0,1.0,1.0,1.0,0.0,3.0
5352,2015-16,Q028,24Q028,P.S. 28 - The Thomas Emanuel Early Childhood Cente,Q028,0.0,0.0,0.0,0.0,0.0,0.0
5353,2015-16,Q029,25Q029,P.S. 029 Queens,Q029,0.0,0.0,0.0,0.0,0.0,0.0
5354,2015-16,Q030,28Q354,PS 354,Q354,0.0,0.0,1.0,0.0,0.0,1.0
5355,2015-16,Q031,26Q031,P.S. 031 Bayside,Q031,0.0,0.0,0.0,0.0,0.0,0.0
5356,2015-16,Q032,25Q032,P.S. 032 State Street,Q032,0.0,0.0,0.0,0.0,0.0,0.0
5357,2015-16,Q033,29Q033,P.S. 033 Edward M. Funk,Q033,0.0,0.0,0.0,0.0,0.0,0.0
5358,2015-16,Q034,29Q034,P.S. 034 John Harvard,Q034,0.0,0.0,0.0,0.0,0.0,0.0
5359,2015-16,Q035,29Q035,P.S. 035 Nathaniel Woodhull,Q035,0.0,0.0,0.0,0.0,0.0,0.0
5360,2015-16,Q036,29Q036,P.S. 036 Saint Albans School,Q036,0.0,0.0,0.0,0.0,0.0,0.0
5361,2015-16,Q037,29Q037,Cynthia Jenkins School,Q037,0.0,0.0,0.0,0.0,0.0,0.0
5362,2015-16,Q038,29Q038,P.S. 038 Rosedale,Q038,0.0,0.0,0.0,0.0,0.0,0.0
5363,2015-16,Q040,28Q040,P.S. 040 Samuel Huntington,Q040,,,,,,0.0
5364,2015-16,Q040,28Q312,Jamaica Children's School,Q312,,,,,,0.0
5365,2015-16,Q040,,109-20 UNION HALL STREET CONSOLIDATED LOCATION ,,0.0,1.0,1.0,0.0,0.0,2.0
5366,2015-16,Q041,26Q041,P.S. 041 Crocheron,Q041,0.0,1.0,0.0,1.0,0.0,2.0
5367,2015-16,Q042,27Q042,P.S./M.S 042 R. Vernam,Q042,1.0,4.0,6.0,1.0,3.0,15.0
5368,2015-16,Q043,27Q043,P.S. 043,Q043,0.0,5.0,4.0,3.0,2.0,14.0
5369,2015-16,Q045,27Q045,P.S. 045 Clarence Witherspoon,Q045,0.0,0.0,3.0,0.0,0.0,3.0
5370,2015-16,Q046,26Q046,P.S. 046 Alley Pond,Q046,0.0,0.0,0.0,0.0,0.0,0.0
5371,2015-16,Q047,27Q047,P.S. 047 Chris Galas,Q047,0.0,0.0,1.0,0.0,0.0,1.0
5372,2015-16,Q049,24Q049,P.S. 049 Dorothy Bonawit Kole,Q049,0.0,1.0,0.0,0.0,0.0,1.0
5373,2015-16,Q050,28Q050,P.S. 050 Talfourd Lawn Elementary School,Q050,0.0,0.0,0.0,0.0,0.0,0.0
5374,2015-16,Q051,27Q051,P.S. 051,Q051,0.0,0.0,0.0,0.0,0.0,0.0
5375,2015-16,Q052,29Q052,P.S. 052 Queens,Q052,0.0,0.0,0.0,0.0,0.0,0.0
5376,2015-16,Q053,27Q053,M.S. 053 Brian Piccolo,Q053,,,,,,0.0
5377,2015-16,Q053,27Q319,VILLAGE ACADEMY,Q319,,,,,,0.0
5378,2015-16,Q053,,10-45 NAMEOKE STREET CONSOLIDATED LOCATION,,0.0,0.0,3.0,0.0,0.0,3.0
5379,2015-16,Q054,28Q054,P.S. 054 Hillside,Q054,0.0,0.0,1.0,0.0,0.0,1.0
5380,2015-16,Q055,28Q055,P.S. 055 Maure,Q055,0.0,0.0,0.0,0.0,0.0,0.0
5381,2015-16,Q056,27Q056,P.S. 056 Harry Eichler,Q056,0.0,0.0,0.0,0.0,0.0,0.0
5382,2015-16,Q058,24Q058,P.S. 58 - The School of Heroes,Q058,0.0,0.0,1.0,0.0,0.0,1.0
5383,2015-16,Q059,29Q059,I.S. 059 Springfield Gardens,Q059,0.0,1.0,2.0,0.0,1.0,4.0
5384,2015-16,Q060,27Q060,P.S. 060 Woodhaven,Q060,0.0,0.0,0.0,0.0,0.0,0.0
5385,2015-16,Q061,24Q061,I.S. 061 Leonardo Da Vinci,Q061,0.0,2.0,2.0,0.0,0.0,4.0
5386,2015-16,Q062,27Q062,P. S. 62 - Chester Park School,Q062,0.0,0.0,0.0,0.0,0.0,0.0
5387,2015-16,Q063,27Q063,P.S. 063 Old South,Q063,0.0,0.0,0.0,0.0,0.0,0.0
5388,2015-16,Q064,27Q064,P.S. 064 Joseph P. Addabbo,Q064,0.0,0.0,1.0,0.0,0.0,1.0
5389,2015-16,Q066,27Q066,P.S. 066 Jacqueline Kennedy Onassis,Q066,0.0,0.0,0.0,0.0,0.0,0.0
5390,2015-16,Q067,26Q067,J.H.S. 067 Louis Pasteur,Q067,0.0,1.0,1.0,1.0,0.0,3.0
5391,2015-16,Q068,24Q068,P.S. 068 Cambridge,Q068,0.0,1.0,0.0,1.0,0.0,2.0
5392,2015-16,Q069,30Q069,P.S. 069 Jackson Heights,Q069,0.0,0.0,1.0,0.0,0.0,1.0
5393,2015-16,Q070,30Q070,P.S. 070,Q070,0.0,0.0,0.0,0.0,0.0,0.0
5394,2015-16,Q071,24Q071,P.S. 071 Forest,Q071,1.0,0.0,1.0,1.0,0.0,3.0
5395,2015-16,Q072,28Q072,Catherine & Count Basie Middle School 72,Q072,,,,,,0.0
5396,2015-16,Q072,28Q332,Redwood Middle School,Q332,,,,,,0.0
5397,2015-16,Q072,,133-25 GUY R BREWER BOULEVARD CONSOLIDATED LOCATION,,2.0,4.0,1.0,4.0,1.0,12.0
5398,2015-16,Q260,24Q307,Pioneer Academy,Q307,0.0,0.0,0.0,0.0,0.0,0.0
5399,2015-16,Q073,24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,Q073,1.0,0.0,1.0,1.0,0.0,3.0
5400,2015-16,Q074,26Q074,J.H.S. 074 Nathaniel Hawthorne,Q074,0.0,0.0,0.0,0.0,0.0,0.0
5401,2015-16,Q075,75Q075,Robert E. Peary School,Q075,0.0,0.0,1.0,0.0,0.0,1.0
5402,2015-16,Q076,30Q076,P.S. 076 William Hallet,Q076,0.0,0.0,0.0,0.0,0.0,0.0
5403,2015-16,Q079,25Q079,P.S. 079 Francis Lewis,Q079,0.0,0.0,0.0,0.0,0.0,0.0
5404,2015-16,Q080,28Q080,PS 80  The Thurgood Marshall Magnet School of Mult,Q080,0.0,0.0,0.0,0.0,0.0,0.0
5405,2015-16,Q081,24Q081,P.S. 81Q Jean Paul Richter,Q081,0.0,0.0,1.0,0.0,0.0,1.0
5406,2015-16,Q082,28Q082,P.S. 082 Hammond,Q082,0.0,0.0,0.0,0.0,0.0,0.0
5407,2015-16,Q084,30Q084,P.S. 084 Steinway,Q084,0.0,0.0,0.0,0.0,0.0,0.0
5408,2015-16,Q085,30Q085,P.S. 085 Judge Charles Vallone,Q085,0.0,0.0,0.0,0.0,0.0,0.0
5409,2015-16,Q086,28Q086,P.S. Q086,Q086,0.0,1.0,0.0,0.0,0.0,1.0
5410,2015-16,Q087,24Q087,P.S. / I.S. 087 Middle Village,Q087,0.0,0.0,1.0,0.0,0.0,1.0
5411,2015-16,Q088,24Q088,P.S. 088 Seneca,Q088,0.0,0.0,0.0,0.0,0.0,0.0
5412,2015-16,Q089,24Q089,P.S. 089 Elmhurst,Q089,0.0,0.0,0.0,0.0,0.0,0.0
5413,2015-16,Q090,27Q090,P.S. 090 Horace Mann,Q090,0.0,0.0,1.0,0.0,0.0,1.0
5414,2015-16,Q091,24Q091,P.S. 091 Richard Arkwright,Q091,0.0,0.0,0.0,0.0,0.0,0.0
5415,2015-16,Q093,24Q093,I.S. 093 Ridgewood,Q093,0.0,1.0,2.0,0.0,1.0,4.0
5416,2015-16,Q094,26Q094,P.S. 094 David D. Porter,Q094,0.0,0.0,0.0,0.0,0.0,0.0
5417,2015-16,Q095,29Q095,P.S. 095 Eastwood,Q095,0.0,0.0,0.0,0.0,0.0,0.0
5418,2015-16,Q096,27Q096,P.S. 096,Q096,0.0,0.0,1.0,0.0,0.0,1.0
5419,2015-16,Q097,27Q097,P.S. 097 Forest Park,Q097,0.0,0.0,0.0,0.0,0.0,0.0
5420,2015-16,Q098,26Q098,P.S. 098 The Douglaston School,Q098,0.0,0.0,0.0,0.0,0.0,0.0
5421,2015-16,Q099,28Q099,P.S. 099 Kew Gardens,Q099,0.0,0.0,0.0,0.0,0.0,0.0
5422,2015-16,Q100,27Q100,P.S. 100 Glen Morris,Q100,0.0,0.0,0.0,0.0,0.0,0.0
5423,2015-16,Q101,28Q101,P.S. 101 School in the Gardens,Q101,1.0,1.0,0.0,2.0,0.0,4.0
5424,2015-16,Q102,24Q102,P.S. 102 Bayview,Q102,0.0,0.0,0.0,0.0,0.0,0.0
5425,2015-16,Q104,27Q104,P.S. 104 The Bays Water,Q104,1.0,0.0,0.0,1.0,0.0,2.0
5426,2015-16,Q105,27Q105,P.S. 105 The Bay School,Q105,0.0,2.0,1.0,2.0,0.0,5.0
5427,2015-16,Q106,27Q106,P.S. 106,Q106,0.0,0.0,0.0,0.0,0.0,0.0
5428,2015-16,Q107,25Q107,P.S. 107 Thomas A Dooley,Q107,0.0,0.0,0.0,0.0,0.0,0.0
5429,2015-16,Q108,27Q108,P.S. 108 Captain Vincent G. Fowler,Q108,0.0,0.0,0.0,0.0,0.0,0.0
5430,2015-16,Q109,29Q109,Jean Nuzzi Intermediate School,Q109,0.0,4.0,8.0,3.0,0.0,15.0
5431,2015-16,Q111,30Q111,P.S. 111 Jacob Blackwell,Q111,0.0,2.0,4.0,1.0,1.0,8.0
5432,2015-16,Q112,30Q112,P.S. 112 Dutch Kills,Q112,0.0,0.0,0.0,0.0,0.0,0.0
5433,2015-16,Q113,24Q113,P.S./I.S. 113 Anthony J. Pranzo,Q113,1.0,1.0,0.0,0.0,2.0,4.0
5434,2015-16,Q114,27Q114,P.S. / M.S. 114 Belle Harbor,Q114,0.0,0.0,0.0,0.0,0.0,0.0
5435,2015-16,Q115,26Q115,P.S. 115 The James J. Ambrose School,Q115,0.0,0.0,0.0,0.0,0.0,0.0
5436,2015-16,Q116,29Q116,PS/IS 116 William C. Hughley,Q116,0.0,1.0,0.0,0.0,1.0,2.0
5437,2015-16,Q117,28Q117,P.S. 117 J. Keld / Briarwood School,Q117,0.0,0.0,0.0,0.0,0.0,0.0
5438,2015-16,Q118,29Q118,P.S. 118 Lorraine Hansberry,Q118,1.0,1.0,0.0,1.0,1.0,4.0
5439,2015-16,Q119,24Q119,I.S. 119 The Glendale,Q119,0.0,2.0,0.0,0.0,2.0,4.0
5440,2015-16,Q120,25Q120,P.S. 120 Queens,Q120,0.0,0.0,4.0,0.0,0.0,4.0
5441,2015-16,Q121,28Q121,P.S. 121 Queens,Q121,0.0,1.0,0.0,1.0,0.0,2.0
5442,2015-16,Q122,30Q122,P.S. 122 Mamie Fay,Q122,0.0,1.0,0.0,0.0,1.0,2.0
5443,2015-16,Q123,27Q123,P.S. 123,Q123,0.0,0.0,1.0,0.0,0.0,1.0
5444,2015-16,Q124,27Q124,P.S. 124 Osmond A Church,Q124,0.0,0.0,1.0,0.0,0.0,1.0
5445,2015-16,Q125,24Q125,I.S. 125 Thom J. McCann Woodside,Q125,0.0,2.0,1.0,1.0,0.0,4.0
5446,2015-16,Q126,30Q126,Albert Shanker School for Visual and Performing Ar,Q126,0.0,0.0,1.0,0.0,0.0,1.0
5447,2015-16,Q127,30Q127,P.S. 127 Aerospace Science Magne,Q127,0.0,0.0,1.0,0.0,0.0,1.0
5448,2015-16,Q129,25Q129,P.S. 129 Patricia Larkin,Q129,0.0,0.0,0.0,0.0,0.0,0.0
5449,2015-16,Q130,25Q130,P.S. 130,Q130,0.0,0.0,0.0,0.0,0.0,0.0
5450,2015-16,Q131,29Q131,P.S. 131 Abigail Adams,Q131,0.0,0.0,1.0,0.0,0.0,1.0
5451,2015-16,Q132,29Q132,P.S. 132 Ralph Bunche,Q132,0.0,0.0,0.0,0.0,0.0,0.0
5452,2015-16,Q133,26Q133,P.S. 133 Queens,Q133,0.0,0.0,0.0,0.0,0.0,0.0
5453,2015-16,Q134,29Q134,P.S. 134 Hollis,Q134,1.0,1.0,1.0,1.0,1.0,5.0
5454,2015-16,Q135,29Q135,The Bellaire School,Q135,0.0,0.0,0.0,0.0,0.0,0.0
5455,2015-16,Q136,29Q136,P.S. 136 Roy Wilkins,Q136,0.0,0.0,0.0,0.0,0.0,0.0
5456,2015-16,Q137,27Q137,M.S. 137 America's School of Heroes,Q137,1.0,2.0,2.0,2.0,1.0,8.0
5457,2015-16,Q138,29Q138,P.S./ M.S.138 Sunrise,Q138,0.0,3.0,1.0,0.0,2.0,6.0
5458,2015-16,Q139,28Q139,P.S. 139 Rego Park,Q139,0.0,0.0,0.0,0.0,0.0,0.0
5459,2015-16,Q140,28Q140,P.S. 140 Edward K Ellington,Q140,0.0,0.0,0.0,0.0,0.0,0.0
5460,2015-16,Q141,30Q141,I.S. 141 The Steinway,Q141,0.0,1.0,2.0,0.0,1.0,4.0
5461,2015-16,Q142,75Q752,Queens Transition Center,Q752,2.0,4.0,3.0,3.0,3.0,15.0
5462,2015-16,Q143,24Q143,P.S. 143 Louis Armstrong,Q143,0.0,0.0,1.0,0.0,0.0,1.0
5463,2015-16,Q144,28Q144,P.S. 144 Col Jeromus Remsen,Q144,0.0,0.0,0.0,0.0,0.0,0.0
5464,2015-16,Q145,30Q145,I.S. 145 Joseph Pulitzer,Q145,1.0,0.0,3.0,0.0,1.0,5.0
5465,2015-16,Q146,27Q146,P.S. 146 Howard Beach,Q146,0.0,0.0,0.0,0.0,0.0,0.0
5466,2015-16,Q147,29Q147,PS/MS 147 Ronald McNair,Q147,0.0,5.0,8.0,1.0,4.0,18.0
5467,2015-16,Q148,30Q148,P.S. 148 Queens,Q148,0.0,0.0,0.0,0.0,0.0,0.0
5468,2015-16,Q149,30Q149,P.S. 149 Christa Mcauliffe,Q149,0.0,0.0,0.0,0.0,0.0,0.0
5469,2015-16,Q150,30Q150,P.S. 150 Queens,Q150,0.0,0.0,2.0,0.0,0.0,2.0
5470,2015-16,Q151,30Q151,P.S. 151 Mary D. Carter,Q151,0.0,0.0,3.0,0.0,0.0,3.0
5471,2015-16,Q152,30Q152,P.S. 152 Gwendoline N. Alleyne School,Q152,1.0,0.0,0.0,1.0,0.0,2.0
5472,2015-16,Q153,24Q153,P.S. 153 Maspeth Elem,Q153,0.0,0.0,0.0,0.0,0.0,0.0
5473,2015-16,Q154,25Q154,P.S. 154 Queens,Q154,0.0,0.0,0.0,0.0,0.0,0.0
5474,2015-16,Q155,27Q155,P.S. 155,Q155,0.0,0.0,0.0,0.0,0.0,0.0
5475,2015-16,Q156,29Q156,P.S. 156 Laurelton,Q156,,,,,,0.0
5476,2015-16,Q156,29Q289,Queens United Middle School,Q289,,,,,,0.0
5477,2015-16,Q156,,229-02 137 AVENUE CONSOLIDATED LOCATION,,0.0,3.0,2.0,3.0,0.0,8.0
5478,2015-16,Q157,28Q157,J.H.S. 157 Stephen A. Halsey,Q157,0.0,1.0,0.0,1.0,0.0,2.0
5479,2015-16,Q158,26Q158,M.S. 158 Marie Curie,Q158,0.0,2.0,0.0,0.0,0.0,2.0
5480,2015-16,Q159,26Q159,P.S. 159,Q159,0.0,0.0,1.0,0.0,0.0,1.0
5481,2015-16,Q160,28Q160,P.S. 160 Walter Francis Bishop,Q160,0.0,0.0,0.0,0.0,0.0,0.0
5482,2015-16,Q161,28Q161,P.S. 161 Arthur Ashe School,Q161,1.0,0.0,0.0,0.0,1.0,2.0
5483,2015-16,Q162,26Q162,P.S. 162 John Golden,Q162,0.0,0.0,0.0,0.0,0.0,0.0
5484,2015-16,Q163,25Q163,P.S. 163 Flushing Heights,Q163,0.0,0.0,0.0,0.0,0.0,0.0
5485,2015-16,Q164,25Q164,P.S. 164 Queens Valley,Q164,0.0,1.0,0.0,0.0,1.0,2.0
5486,2015-16,Q165,25Q165,P.S. 165 Edith K. Bergtraum,Q165,0.0,0.0,1.0,0.0,0.0,1.0
5487,2015-16,Q166,30Q166,P.S. 166 Henry Gradstein,Q166,0.0,1.0,0.0,1.0,0.0,2.0
5488,2015-16,Q168,25Q250,I.S. 250 The Robert F. Kennedy Community Middle Sc,Q250,,,,,,0.0
5489,2015-16,Q168,25Q252,"Queens School of Inquiry, The",Q252,,,,,,0.0
5490,2015-16,Q168,75Q255,P.S. Q255,Q255,,,,,,0.0
5491,2015-16,Q168,,158-40 76 ROAD CONSOLIDATED LOCATION,,0.0,3.0,7.0,3.0,0.0,13.0
5492,2015-16,Q169,25Q169,P.S. 169 Bay Terrace,Q169,,,,,,0.0
5493,2015-16,Q169,25Q294,BELL Academy,Q294,,,,,,0.0
5494,2015-16,Q169,,18-25 212 STREET CONSOLIDATED LOCATION,,0.0,0.0,1.0,0.0,0.0,1.0
5495,2015-16,Q171,30Q171,P.S. 171 Peter G. Van Alst,Q171,0.0,0.0,2.0,0.0,0.0,2.0
5496,2015-16,Q172,26Q172,Irwin Altman Middle School 172,Q172,0.0,0.0,1.0,0.0,0.0,1.0
5497,2015-16,Q173,26Q173,P.S. 173 Fresh Meadows,Q173,0.0,2.0,0.0,2.0,0.0,4.0
5498,2015-16,Q174,28Q174,P.S. 174 William Sidney Mount,Q174,0.0,0.0,1.0,0.0,0.0,1.0
5499,2015-16,Q175,28Q175,P.S. 175 The Lynn Gross Discovery School,Q175,0.0,0.0,1.0,0.0,0.0,1.0
5500,2015-16,Q176,29Q176,P.S. 176 Cambria Heights,Q176,0.0,0.0,1.0,0.0,0.0,1.0
5501,2015-16,Q177,75Q177,P.S. Q177,Q177,0.0,0.0,1.0,0.0,0.0,1.0
5502,2015-16,Q178,26Q178,P.S./ IS 178 Holliswood,Q178,0.0,0.0,0.0,0.0,0.0,0.0
5503,2015-16,Q179,75Q004,P.S. Q004,Q004,0.0,0.0,1.0,0.0,0.0,1.0
5504,2015-16,Q180,27Q323,Scholars' Academy,Q323,0.0,0.0,0.0,0.0,0.0,0.0
5505,2015-16,Q181,29Q181,P.S. 181 Brookfield,Q181,0.0,0.0,0.0,0.0,0.0,0.0
5506,2015-16,Q183,27Q183,P.S. 183 Dr. Richard R. Green,Q183,0.0,2.0,4.0,1.0,1.0,8.0
5507,2015-16,Q184,25Q184,P.S. 184 Flushing Manor,Q184,0.0,0.0,0.0,0.0,0.0,0.0
5508,2015-16,Q185,25Q185,J.H.S. 185 Edward Bleeker,Q185,0.0,1.0,1.0,1.0,0.0,3.0
5509,2015-16,Q186,26Q186,P.S. 186 Castlewood,Q186,,,,,,0.0
5510,2015-16,Q186,75Q224,P.S. Q224,Q224,,,,,,0.0
5511,2015-16,Q186,,252-12 72 AVENUE CONSOLIDATED LOCATION,,0.0,0.0,1.0,0.0,0.0,1.0
5512,2015-16,Q188,26Q188,P.S. 188 Kingsbury,Q188,0.0,0.0,0.0,0.0,0.0,0.0
5513,2015-16,Q254,27Q254,P.S. 254 - The Rosa Parks School,Q254,1.0,0.0,0.0,1.0,0.0,2.0
5514,2015-16,Q189,25Q189,J.H.S. 189 Daniel Carter Beard,Q189,,,,,,0.0
5515,2015-16,Q189,25Q263,Flushing International High School,Q263,,,,,,0.0
5516,2015-16,Q189,,144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,,0.0,2.0,2.0,2.0,0.0,6.0
5517,2015-16,Q190,28Q190,J.H.S. 190 Russell Sage,Q190,0.0,4.0,1.0,3.0,1.0,9.0
5518,2015-16,Q191,26Q191,P.S. 191 Mayflower,Q191,,,,,,0.0
5519,2015-16,Q191,75Q993,P.S. Q993,Q993,,,,,,0.0
5520,2015-16,Q191,,85-15 258 STREET CONSOLIDATED LOCATION,,0.0,0.0,0.0,0.0,0.0,0.0
5521,2015-16,Q192,29Q192,I.S. 192 The Linden,Q192,,,,,,0.0
5522,2015-16,Q192,29Q259,Pathways College Preparatory School: A College Boa,Q259,,,,,,0.0
5523,2015-16,Q192,,109-89 204 STREET CONSOLIDATED LOCATION,,1.0,5.0,2.0,4.0,2.0,14.0
5524,2015-16,Q193,25Q193,P.S. 193 Alfred J. Kennedy,Q193,0.0,0.0,0.0,0.0,0.0,0.0
5525,2015-16,Q194,25Q194,J.H.S. 194 William Carr,Q194,0.0,2.0,2.0,0.0,1.0,5.0
5526,2015-16,Q195,29Q195,P.S. 195 William Haberle,Q195,0.0,0.0,0.0,0.0,0.0,0.0
5527,2015-16,Q196,28Q196,P.S. 196 Grand Central Parkway,Q196,0.0,0.0,0.0,0.0,0.0,0.0
5528,2015-16,Q197,27Q197,P.S. 197 The Ocean School,Q197,1.0,1.0,6.0,1.0,1.0,10.0
5529,2015-16,Q198,27Q333,Goldie Maple Academy,Q333,0.0,0.0,0.0,0.0,0.0,0.0
5530,2015-16,Q199,24Q199,P.S. 199 Maurice A. Fitzgerald,Q199,0.0,0.0,0.0,0.0,0.0,0.0
5531,2015-16,Q200,25Q200,PS/MS 200 - The Pomonok School & STAR Academy,Q200,0.0,1.0,1.0,0.0,1.0,3.0
5532,2015-16,Q201,25Q201,P.S. 201 The Discovery School for Inquiry and Rese,Q201,0.0,1.0,1.0,1.0,0.0,3.0
5533,2015-16,Q202,27Q202,J.H.S. 202 Robert H. Goddard,Q202,,,,,,0.0
5534,2015-16,Q202,27Q308,Robert H. Goddard High School of Communication Art,Q308,,,,,,0.0
5535,2015-16,Q202,,138-30 LAFAYETTE STREET CONSOLIDATED LOCATION,,1.0,7.0,18.0,1.0,5.0,32.0
5536,2015-16,Q203,26Q203,P.S. 203 Oakland Gardens,Q203,0.0,0.0,0.0,0.0,0.0,0.0
